ball,1,13.3,Sunrisers Hyderabad,MC Henriques,Yuvraj Singh,SR Watson,1,0
ball,1,13.4,Sunrisers Hyderabad,Yuvraj Singh,MC Henriques,SR Watson,1,0
ball,1,13.5,Sunrisers Hyderabad,MC Henriques,Yuvraj Singh,SR Watson,0,0
ball,1,13.6,Sunrisers Hyderabad,MC Henriques,Yuvraj Singh,SR Watson,1,0
ball,1,14.1,Sunrisers Hyderabad,MC Henriques,Yuvraj Singh,S Aravind,4,0
ball,1,14.2,Sunrisers Hyderabad,MC Henriques,Yuvraj Singh,S Aravind,1,0
ball,1,14.3,Sunrisers Hyderabad,Yuvraj Singh,MC Henriques,S Aravind,6,0
ball,1,14.4,Sunrisers Hyderabad,Yuvraj Singh,MC Henriques,S Aravind,1,0
ball,1,14.5,Sunrisers Hyderabad,MC Henriques,Yuvraj Singh,S Aravind,6,0
ball,1,14.6,Sunrisers Hyderabad,MC Henriques,Yuvraj Singh,S Aravind,1,0
ball,1,15.1,Sunrisers Hyderabad,MC Henriques,Yuvraj Singh,YS Chahal,0,0
ball,1,15.2,Sunrisers Hyderabad,MC Henriques,Yuvraj Singh,YS Chahal,0,0,caught,MC Henriques
ball,1,15.3,Sunrisers Hyderabad,Yuvraj Singh,DJ Hooda,YS Chahal,1,0
ball,1,15.4,Sunrisers Hyderabad,DJ Hooda,Yuvraj Singh,YS Chahal,1,0
ball,1,15.5,Sunrisers Hyderabad,Yuvraj Singh,DJ Hooda,YS Chahal,1,0
ball,1,15.6,Sunrisers Hyderabad,DJ Hooda,Yuvraj Singh,YS Chahal,1,0
ball,1,16.1,Sunrisers Hyderabad,DJ Hooda,Yuvraj Singh,TS Mills,1,0
ball,1,16.2,Sunrisers Hyderabad,Yuvraj Singh,DJ Hooda,TS Mills,0,0
ball,1,16.3,Sunrisers Hyderabad,Yuvraj Singh,DJ Hooda,TS Mills,4,0
ball,1,16.4,Sunrisers Hyderabad,Yuvraj Singh,DJ Hooda,TS Mills,1,0
ball,1,16.5,Sunrisers Hyderabad,DJ Hooda,Yuvraj Singh,TS Mills,0,0
ball,1,16.6,Sunrisers Hyderabad,DJ Hooda,Yuvraj Singh,TS Mills,1,0
ball,1,17.1,Sunrisers Hyderabad,DJ Hooda,Yuvraj Singh,A Choudhary,6,0
ball,1,17.2,Sunrisers Hyderabad,DJ Hooda,Yuvraj Singh,A Choudhary,1,0
ball,1,17.3,Sunrisers Hyderabad,Yuvraj Singh,DJ Hooda,A Choudhary,0,1
ball,1,17.4,Sunrisers Hyderabad,Yuvraj Singh,DJ Hooda,A Choudhary,0,1
ball,1,17.5,Sunrisers Hyderabad,Yuvraj Singh,DJ Hooda,A Choudhary,4,0
ball,1,17.6,Sunrisers Hyderabad,Yuvraj Singh,DJ Hooda,A Choudhary,1,0
ball,1,17.7,Sunrisers Hyderabad,DJ Hooda,Yuvraj Singh,A Choudhary,2,0
ball,1,17.8,Sunrisers Hyderabad,DJ Hooda,Yuvraj Singh,A Choudhary,1,0
ball,1,18.1,Sunrisers Hyderabad,DJ Hooda,Yuvraj Singh,TS Mills,1,0
ball,1,18.2,Sunrisers Hyderabad,Yuvraj Singh,DJ Hooda,TS Mills,4,0
ball,1,18.3,Sunrisers Hyderabad,Yuvraj Singh,DJ Hooda,TS Mills,6,0
ball,1,18.4,Sunrisers Hyderabad,Yuvraj Singh,DJ Hooda,TS Mills,0,0,bowled,Yuvraj Singh
ball,1,18.5,Sunrisers Hyderabad,BCJ Cutting,DJ Hooda,TS Mills,1,0
ball,1,18.6,Sunrisers Hyderabad,DJ Hooda,BCJ Cutting,TS Mills,0,0
ball,1,19.1,Sunrisers Hyderabad,BCJ Cutting,DJ Hooda,SR Watson,1,0
ball,1,19.2,Sunrisers Hyderabad,DJ Hooda,BCJ Cutting,SR Watson,1,0
ball,1,19.3,Sunrisers Hyderabad,BCJ Cutting,DJ Hooda,SR Watson,6,0
ball,1,19.4,Sunrisers Hyderabad,BCJ Cutting,DJ Hooda,SR Watson,2,0
ball,1,19.5,Sunrisers Hyderabad,BCJ Cutting,DJ Hooda,SR Watson,0,0
ball,1,19.6,Sunrisers Hyderabad,BCJ Cutting,DJ Hooda,SR Watson,6,0
ball,2,0.1,Royal Challengers Bangalore,CH Gayle,Mandeep Singh,A Nehra,1,0
ball,2,0.2,Royal Challengers Bangalore,Mandeep Singh,CH Gayle,A Nehra,0,0
ball,2,0.3,Royal Challengers Bangalore,Mandeep Singh,CH Gayle,A Nehra,0,0
ball,2,0.4,Royal Challengers Bangalore,Mandeep Singh,CH Gayle,A Nehra,2,0
ball,2,0.5,Royal Challengers Bangalore,Mandeep Singh,CH Gayle,A Nehra,4,0
ball,2,0.6,Royal Challengers Bangalore,Mandeep Singh,CH Gayle,A Nehra,4,0
ball,2,1.1,Royal Challengers Bangalore,CH Gayle,Mandeep Singh,B Kumar,0,0
ball,2,1.2,Royal Challengers Bangalore,CH Gayle,Mandeep Singh,B Kumar,0,0
ball,2,1.3,Royal Challengers Bangalore,CH Gayle,Mandeep Singh,B Kumar,1,0
ball,2,1.4,Royal Challengers Bangalore,Mandeep Singh,CH Gayle,B Kumar,0,0
ball,2,1.5,Royal Challengers Bangalore,Mandeep Singh,CH Gayle,B Kumar,0,0
ball,2,1.6,Royal Challengers Bangalore,Mandeep Singh,CH Gayle,B Kumar,0,0
ball,2,2.1,Royal Challengers Bangalore,CH Gayle,Mandeep Singh,A Nehra,0,0
ball,2,2.2,Royal Challengers Bangalore,CH Gayle,Mandeep Singh,A Nehra,4,0
ball,2,2.3,Royal Challengers Bangalore,CH Gayle,Mandeep Singh,A Nehra,1,0
